house_id,address,price,bed,bath,sqft,lot,latitude,longitude,house_link,image_1,image_2,map_link,google_map,created_date
173,"308 Avenue of Oaks St, Houston, TX 77009",319900,2,1,1150,10454,29.8113709,-95.3672733,https://www.realtor.com/realestateandhomes-detail/308-Avenue-of-Oaks-St_Houston_TX_77009_M70399-00762,https://ap.rdcpix.com/b9f727d5efd77dd8bc2f0c79f96c4847l-m13798024od-w480_h360_x2.jpg,https://ap.rdcpix.com/b9f727d5efd77dd8bc2f0c79f96c4847l-m4010689061od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8113709&mlon=-95.3672733#map=15/29.8113709/-95.3672733,"https://www.google.com/maps/place/308+Avenue+of+Oaks+St,+Houston,+TX+77009",2021-01-10 21:13:15.025962
174,"7911 Napawood Ct, Houston, TX 77088",199900,4,2.5,1920,6491,29.8806332,-95.4840688,https://www.realtor.com/realestateandhomes-detail/7911-Napawood-Ct_Houston_TX_77088_M82857-44784,https://ap.rdcpix.com/434ef360d1242e7680dbcf646c0690cdl-m1483380855od-w480_h360_x2.jpg,https://ap.rdcpix.com/434ef360d1242e7680dbcf646c0690cdl-m1109488758od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8806332&mlon=-95.4840688#map=15/29.8806332/-95.4840688,"https://www.google.com/maps/place/7911+Napawood+Ct,+Houston,+TX+77088",2021-01-10 21:13:15.13933
175,"3110 Willow Wood Trl, Houston, TX 77345",295000,4,2.5,2616,10890,30.0842996,-95.171903,https://www.realtor.com/realestateandhomes-detail/3110-Willow-Wood-Trl_Humble_TX_77345_M73173-43778,https://ap.rdcpix.com/2a51bc5fa69a691754ff520181997551l-m2530595705od-w480_h360_x2.jpg,https://ap.rdcpix.com/2a51bc5fa69a691754ff520181997551l-m2095156676od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=30.0842996&mlon=-95.171903#map=15/30.0842996/-95.171903,"https://www.google.com/maps/place/3110+Willow+Wood+Trl,+Houston,+TX+77345",2021-01-10 21:13:15.252517
176,"16118 Windom Dr, Houston, TX 77598",179000,2,2,1104,7150,29.5515117,-95.136427,https://www.realtor.com/realestateandhomes-detail/16118-Windom-Dr_Webster_TX_77598_M89101-35649,https://ap.rdcpix.com/78ae641457dbb4740a405bd94d4a9aeal-m3232188588od-w480_h360_x2.jpg,https://ap.rdcpix.com/78ae641457dbb4740a405bd94d4a9aeal-m2282227243od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.5515117&mlon=-95.136427#map=15/29.5515117/-95.136427,"https://www.google.com/maps/place/16118+Windom+Dr,+Houston,+TX+77598",2021-01-10 21:13:15.365052
177,"3405 Rawley St, Houston, TX 77020",309900,3,3.5,2508,3506,29.7789963,-95.3356358,https://www.realtor.com/realestateandhomes-detail/3405-Rawley-St_Houston_TX_77020_M85840-32911,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3405%20Rawley%20St%2C%20Houston%2C%20TX%2077020&size=640x480&source=outdoor&signature=lBr557-GNQYUalzes6xNoAoKYkY=,"",https://www.openstreetmap.org/?mlat=29.7789963&mlon=-95.3356358#map=15/29.7789963/-95.3356358,"https://www.google.com/maps/place/3405+Rawley+St,+Houston,+TX+77020",2021-01-10 21:13:15.478296
178,"8814 Tierra Park, Houston, TX 77034",195000,3,2.5,1784,3400,29.633873,-95.2146992,https://www.realtor.com/realestateandhomes-detail/8814-Tierra-Park_Houston_TX_77034_M82050-08258,https://ap.rdcpix.com/069b7b348111d10831e9b34efcc21be4l-m3389029022od-w480_h360_x2.jpg,https://ap.rdcpix.com/069b7b348111d10831e9b34efcc21be4l-m1753850171od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.633873&mlon=-95.2146992#map=15/29.633873/-95.2146992,"https://www.google.com/maps/place/8814+Tierra+Park,+Houston,+TX+77034",2021-01-10 21:13:15.592795
179,"7527 Pepperbrook Dr, Houston, TX 77041",159900,3,2,1099,5310,29.8886947,-95.6118952,https://www.realtor.com/realestateandhomes-detail/7527-Pepperbrook-Dr_Houston_TX_77041_M84977-47307,https://ap.rdcpix.com/80f23f46f75725cc791e533ad35631fcl-m3269344296od-w480_h360_x2.jpg,https://ap.rdcpix.com/80f23f46f75725cc791e533ad35631fcl-m608876253od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8886947&mlon=-95.6118952#map=15/29.8886947/-95.6118952,"https://www.google.com/maps/place/7527+Pepperbrook+Dr,+Houston,+TX+77041",2021-01-10 21:13:15.707247
180,"8526 Southmeadow Dr, Houston, TX 77071",190000,3,2,1640,4500,29.6471584,-95.5270975,https://www.realtor.com/realestateandhomes-detail/8526-Southmeadow-Dr_Houston_TX_77071_M72055-15411,https://ap.rdcpix.com/6bcfd5f4ae40863b5867c618491a1395l-m268081129od-w480_h360_x2.jpg,https://ap.rdcpix.com/6bcfd5f4ae40863b5867c618491a1395l-m739772959od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6471584&mlon=-95.5270975#map=15/29.6471584/-95.5270975,"https://www.google.com/maps/place/8526+Southmeadow+Dr,+Houston,+TX+77071",2021-01-10 21:13:15.819727
181,"5205 Pinemont Creek Ln, Houston, TX 77018",314900,3,2.5,1616,2165,29.840726,-95.4683685,https://www.realtor.com/realestateandhomes-detail/5205-Pinemont-Creek-Ln_Houston_TX_77018_M95483-66616,https://ap.rdcpix.com/616a11fb64b67e17f08311e1a964e4adl-m2392465512od-w480_h360_x2.jpg,https://ap.rdcpix.com/616a11fb64b67e17f08311e1a964e4adl-m3477927860od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.840726&mlon=-95.4683685#map=15/29.840726/-95.4683685,"https://www.google.com/maps/place/5205+Pinemont+Creek+Ln,+Houston,+TX+77018",2021-01-10 21:13:15.932442
182,"15547 Prairie Oaks Dr, Houston, TX 77083",195000,3,2,1478,10019,29.6840675,-95.659907,https://www.realtor.com/realestateandhomes-detail/15547-Prairie-Oaks-Dr_Houston_TX_77083_M87670-77384,https://ap.rdcpix.com/5d72a2fe71649c7103a7bf362aef4f3bl-m2405681972od-w480_h360_x2.jpg,https://ap.rdcpix.com/5d72a2fe71649c7103a7bf362aef4f3bl-m3468350236od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6840675&mlon=-95.659907#map=15/29.6840675/-95.659907,"https://www.google.com/maps/place/15547+Prairie+Oaks+Dr,+Houston,+TX+77083",2021-01-10 21:13:16.049078
183,"526 LA Riviera Dr, Houston, TX 77015",195000,3,2.5,1830,7200,29.790305,-95.1955389,https://www.realtor.com/realestateandhomes-detail/526-La-Riviera-Dr_Houston_TX_77015_M79134-69390,https://ap.rdcpix.com/ebcc33140a7c3843acd76e3b89dd7022l-m3686693978od-w480_h360_x2.jpg,https://ap.rdcpix.com/ebcc33140a7c3843acd76e3b89dd7022l-m2345598316od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.790305&mlon=-95.1955389#map=15/29.790305/-95.1955389,"https://www.google.com/maps/place/526+LA+Riviera+Dr,+Houston,+TX+77015",2021-01-10 21:13:16.164381
210,"18219 Sea Branch Dr, Houston, TX 77084",182530,4,2.5,2831,6410,29.821169,-95.6828177,https://www.realtor.com/realestateandhomes-detail/18219-Sea-Branch-Dr_Houston_TX_77084_M70931-29123,https://ap.rdcpix.com/167ffdeed50b031a03623cbea6e89126l-m1225449993od-w480_h360_x2.jpg,https://ap.rdcpix.com/167ffdeed50b031a03623cbea6e89126l-m3511756449od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.821169&mlon=-95.6828177#map=15/29.821169/-95.6828177,"https://www.google.com/maps/place/18219+Sea+Branch+Dr,+Houston,+TX+77084",2021-01-10 21:55:12.733329
211,"9603 Top Gallant Ct, Houston, TX 77065",195000,3,2,1526,4800,29.9133686,-95.5887452,https://www.realtor.com/realestateandhomes-detail/9603-Top-Gallant-Ct_Houston_TX_77065_M82441-70513,https://ap.rdcpix.com/03cbb089a01de6d4cedab9ff0c63a958l-m2439556469od-w480_h360_x2.jpg,https://ap.rdcpix.com/03cbb089a01de6d4cedab9ff0c63a958l-m1869734266od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.9133686&mlon=-95.5887452#map=15/29.9133686/-95.5887452,"https://www.google.com/maps/place/9603+Top+Gallant+Ct,+Houston,+TX+77065",2021-01-10 21:55:12.844209
818,"15003 Pearhaven Dr, Houston, TX 77062",275000,4,2.5,2548,9090,29.5813636,-95.1284469,https://www.realtor.com/realestateandhomes-detail/15003-Pearhaven-Dr_Houston_TX_77062_M82874-70389,https://ap.rdcpix.com/d9b38955da2e0e385a024320a601e74el-m1904987053od-w480_h360_x2.jpg,https://ap.rdcpix.com/d9b38955da2e0e385a024320a601e74el-m2719270708od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.5813636&mlon=-95.1284469#map=15/29.5813636/-95.1284469,"https://www.google.com/maps/place/15003+Pearhaven+Dr,+Houston,+TX+77062",2021-01-11 20:28:57.573093
819,"5230 Doulton Dr, Houston, TX 77033",165000,3,2,1463,7747,29.6728297,-95.3430762,https://www.realtor.com/realestateandhomes-detail/5230-Doulton-Dr_Houston_TX_77033_M88441-38798,https://ap.rdcpix.com/822907ee77e0f1e468871a0414f89928l-m638337316od-w480_h360_x2.jpg,https://ap.rdcpix.com/822907ee77e0f1e468871a0414f89928l-m2063300220od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6728297&mlon=-95.3430762#map=15/29.6728297/-95.3430762,"https://www.google.com/maps/place/5230+Doulton+Dr,+Houston,+TX+77033",2021-01-11 20:28:57.703717
820,"1904 Schweikhardt St, Houston, TX 77020",190000,1,1,480,5000,29.778531,-95.322633,https://www.realtor.com/realestateandhomes-detail/1904-Schweikhardt-St_Houston_TX_77020_M87793-87220,https://ap.rdcpix.com/fef7ad7fdda7b85370bec9c275ba2e30l-m1357643311od-w480_h360_x2.jpg,https://ap.rdcpix.com/fef7ad7fdda7b85370bec9c275ba2e30l-m1104388495od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.778531&mlon=-95.322633#map=15/29.778531/-95.322633,"https://www.google.com/maps/place/1904+Schweikhardt+St,+Houston,+TX+77020",2021-01-11 20:28:57.841112
821,"3538 Rebecca St, Houston, TX 77021",184900,3,2.5,NaN,2300,29.6832021,-95.3741407,https://www.realtor.com/realestateandhomes-detail/3538-Rebecca-St_Houston_TX_77021_M90072-33267,https://ap.rdcpix.com/a879e635d7582260362ba08ae552c30el-m58631852od-w480_h360_x2.jpg,https://ap.rdcpix.com/a879e635d7582260362ba08ae552c30el-m3154959843od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6832021&mlon=-95.3741407#map=15/29.6832021/-95.3741407,"https://www.google.com/maps/place/3538+Rebecca+St,+Houston,+TX+77021",2021-01-11 20:28:57.975583
822,"3536 Rebecca St, Houston, TX 77021",184900,3,2.5,NaN,2400,29.6832233,-95.3742086,https://www.realtor.com/realestateandhomes-detail/3536-Rebecca-St_Houston_TX_77021_M93534-93022,https://ap.rdcpix.com/196d1d14238324586fe3310c38fa9f1fl-m58631852od-w480_h360_x2.jpg,https://ap.rdcpix.com/196d1d14238324586fe3310c38fa9f1fl-m3154959843od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6832233&mlon=-95.3742086#map=15/29.6832233/-95.3742086,"https://www.google.com/maps/place/3536+Rebecca+St,+Houston,+TX+77021",2021-01-11 20:28:58.124492
823,"3540 Rebecca St, Houston, TX 77021",184900,3,2.5,NaN,2300,29.6831808,-95.3740728,https://www.realtor.com/realestateandhomes-detail/3540-Rebecca-St_Houston_TX_77021_M93715-33869,https://ap.rdcpix.com/246c9b9add1c7f50bc6aa5873061ab60l-m420513231od-w480_h360_x2.jpg,https://ap.rdcpix.com/246c9b9add1c7f50bc6aa5873061ab60l-m3154959843od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6831808&mlon=-95.3740728#map=15/29.6831808/-95.3740728,"https://www.google.com/maps/place/3540+Rebecca+St,+Houston,+TX+77021",2021-01-11 20:28:58.289599
824,"2010 Laura Anne Dr, Houston, TX 77049",210000,3,2.5,2338,6170,29.8115261,-95.1486843,https://www.realtor.com/realestateandhomes-detail/2010-Laura-Anne-Dr_Houston_TX_77049_M76794-45569,https://ap.rdcpix.com/29f2a3736d7e95cba8fc1d195db217fal-m3105154919od-w480_h360_x2.jpg,https://ap.rdcpix.com/29f2a3736d7e95cba8fc1d195db217fal-m3410469186od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8115261&mlon=-95.1486843#map=15/29.8115261/-95.1486843,"https://www.google.com/maps/place/2010+Laura+Anne+Dr,+Houston,+TX+77049",2021-01-11 20:28:58.420446
825,"2314 Pine Bend Dr, Houston, TX 77339",326000,3,3.5,3052,12632,30.0397885,-95.1997984,https://www.realtor.com/realestateandhomes-detail/2314-Pine-Bend-Dr_Humble_TX_77339_M71760-73574,https://ap.rdcpix.com/2ed4149d48e116c390a2bf314adc32fdl-m478985842od-w480_h360_x2.jpg,https://ap.rdcpix.com/2ed4149d48e116c390a2bf314adc32fdl-m107472890od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=30.0397885&mlon=-95.1997984#map=15/30.0397885/-95.1997984,"https://www.google.com/maps/place/2314+Pine+Bend+Dr,+Houston,+TX+77339",2021-01-11 20:28:58.550913
826,"Atascadero-Gold, Houston, TX 77063",305990,3,2,2578,NaN,30.1261836,-95.4673065,https://www.realtor.com/realestateandhomes-detail/Atascadero-Gold_Build-on-Your-Lot_Houston_TX_77063_P417000409649,https://an.rdcpix.com/3d8377b385be64bd8d19bd64a672706ce-f2650397508od-w480_h360_x2.jpg,https://an.rdcpix.com/3d8377b385be64bd8d19bd64a672706ce-f1489366016od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=30.1261836&mlon=-95.4673065#map=15/30.1261836/-95.4673065,"https://www.google.com/maps/place/Atascadero-Gold,+Houston,+TX+77063",2021-01-11 20:28:58.67502
827,"1903 Laurel Bay Dr, Houston, TX 77014",234999,4,2.5,2310,6380,29.9676242,-95.4478264,https://www.realtor.com/realestateandhomes-detail/1903-Laurel-Bay-Dr_Houston_TX_77014_M86816-61305,https://ap.rdcpix.com/889e80bfa7b90ed57c3929b3b55ea587l-m2876526393od-w480_h360_x2.jpg,https://ap.rdcpix.com/889e80bfa7b90ed57c3929b3b55ea587l-m1893086049od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.9676242&mlon=-95.4478264#map=15/29.9676242/-95.4478264,"https://www.google.com/maps/place/1903+Laurel+Bay+Dr,+Houston,+TX+77014",2021-01-11 20:28:58.806367
828,"3838 Alsace St, Houston, TX 77021",219000,4,2,1809,7560,29.6979533,-95.3601603,https://www.realtor.com/realestateandhomes-detail/3838-Alsace-St_Houston_TX_77021_M74337-63715,https://ap.rdcpix.com/56b2879b17d40f0d6eb9bb46cdddf605l-m1934576375od-w480_h360_x2.jpg,https://ap.rdcpix.com/56b2879b17d40f0d6eb9bb46cdddf605l-m2932445396od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6979533&mlon=-95.3601603#map=15/29.6979533/-95.3601603,"https://www.google.com/maps/place/3838+Alsace+St,+Houston,+TX+77021",2021-01-11 20:28:58.938256
1533,"24523 Whitesail Dr, Houston, TX 77336",179000,3,2,1512,10454,30.0278178,-95.1173744,https://www.realtor.com/realestateandhomes-detail/24523-Whitesail-Dr_Huffman_TX_77336_M83263-12874,https://ap.rdcpix.com/238d702a0ceacb324f0d19237017acedl-m2957107157od-w480_h360_x2.jpg,https://ap.rdcpix.com/238d702a0ceacb324f0d19237017acedl-m1898432289od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=30.0278178&mlon=-95.1173744#map=15/30.0278178/-95.1173744,"https://www.google.com/maps/place/24523+Whitesail+Dr,+Houston,+TX+77336",2021-01-16 02:24:50.465056
941,"7708 Kivu Ln, Houston, TX 77055",279900,3,2.5,1518,1422,29.8075835,-95.4812758,https://www.realtor.com/realestateandhomes-detail/Turkana-Dr_Houston_TX_77055_M79121-56858,https://ap.rdcpix.com/0499e39a2d0094e901f87476b3ed103el-m2753290959od-w480_h360_x2.jpg,https://ap.rdcpix.com/0499e39a2d0094e901f87476b3ed103el-m3904642754od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8075835&mlon=-95.4812758#map=15/29.8075835/-95.4812758,"https://www.google.com/maps/place/7708+Kivu+Ln,+Houston,+TX+77055",2021-01-12 15:16:57.370246
942,"5215 Pinemont Creek Ln, Houston, TX 77018",314900,3,2.5,1616,2165,29.8407246,-95.468508,https://www.realtor.com/realestateandhomes-detail/5215-Pinemont-Creek-Ln_Houston_TX_77018_M99680-94668,https://ap.rdcpix.com/8b87ba1bd01e0a6b8b2b9633b34c6150l-m2392465512od-w480_h360_x2.jpg,https://ap.rdcpix.com/8b87ba1bd01e0a6b8b2b9633b34c6150l-m4134250165od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8407246&mlon=-95.468508#map=15/29.8407246/-95.468508,"https://www.google.com/maps/place/5215+Pinemont+Creek+Ln,+Houston,+TX+77018",2021-01-12 15:16:57.482893
83,"4419 Abaco Lane, Houston, TX 77045",269990,3,2.5,1727,NaN,29.7202054,-95.2795136,https://www.realtor.com/realestateandhomes-detail/MacArthur_Agua-Estates_4419-Abaco-Lane_Houston_TX_77045_P417000495730,https://an.rdcpix.com/414798fd0e64dd5fe9ab7184e3fceb65e-f3444473568od-w480_h360_x2.jpg,https://an.rdcpix.com/414798fd0e64dd5fe9ab7184e3fceb65e-f3605608673od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.7202054&mlon=-95.2795136#map=15/29.7202054/-95.2795136,"https://www.google.com/maps/place/4419+Abaco+Lane,+Houston,+TX+77045",2021-01-10 19:13:43.557649
87,"11926 Prosperity Point, Houston, TX 77048",220900,3,2,2220,NaN,29.6311358,-95.3356512,https://www.realtor.com/realestateandhomes-detail/Plan-2220_Kingdom-Come-Place_11926-Prosperity-Point_Houston_TX_77048_P417000519474,https://an.rdcpix.com/a45d2ac413131dd4c32e13b2f7057d8ae-f1258984906od-w480_h360_x2.jpg,https://an.rdcpix.com/a45d2ac413131dd4c32e13b2f7057d8ae-f1965093769od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6311358&mlon=-95.3356512#map=15/29.6311358/-95.3356512,"https://www.google.com/maps/place/11926+Prosperity+Point,+Houston,+TX+77048",2021-01-10 19:13:43.999395
117,"7512 Avenue H, Houston, TX 77012",290000,3,2.5,2457,2500,29.736963,-95.289775,https://www.realtor.com/realestateandhomes-detail/7512-Avenue-H_Houston_TX_77012_M83138-91852,https://ap.rdcpix.com/296e5f41fbeacd9f172d847f28e379cfl-m3415358233od-w480_h360_x2.jpg,https://ap.rdcpix.com/296e5f41fbeacd9f172d847f28e379cfl-m2808469046od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.736963&mlon=-95.289775#map=15/29.736963/-95.289775,"https://www.google.com/maps/place/7512+Avenue+H,+Houston,+TX+77012",2021-01-10 19:13:49.2689
118,"8803 Wind Side Dr, Houston, TX 77040",234000,4,2,2163,7350,29.8815344,-95.5305822,https://www.realtor.com/realestateandhomes-detail/8803-Wind-Side-Dr_Houston_TX_77040_M83326-25339,https://ap.rdcpix.com/15b0fc4dfc9027d0a6f6bd2d7b7a904al-m338192063od-w480_h360_x2.jpg,https://ap.rdcpix.com/15b0fc4dfc9027d0a6f6bd2d7b7a904al-m3751780141od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8815344&mlon=-95.5305822#map=15/29.8815344/-95.5305822,"https://www.google.com/maps/place/8803+Wind+Side+Dr,+Houston,+TX+77040",2021-01-10 19:13:49.47246
119,"17502 Prospect Meadows Dr, Houston, TX 77095",264950,3,2.5,1780,5400,29.9254755,-95.6828793,https://www.realtor.com/realestateandhomes-detail/17502-Prospect-Meadows-Dr_Houston_TX_77095_M80358-57043,https://ap.rdcpix.com/b2ec56aeb8b5d6782d7ad469655123dcl-m787100637od-w480_h360_x2.jpg,https://ap.rdcpix.com/b2ec56aeb8b5d6782d7ad469655123dcl-m4066010240od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.9254755&mlon=-95.6828793#map=15/29.9254755/-95.6828793,"https://www.google.com/maps/place/17502+Prospect+Meadows+Dr,+Houston,+TX+77095",2021-01-10 19:13:49.591908
120,"3810 Woodbridge Dr, Kingwood, TX 77339",280000,3,2.5,2458,9120,30.0616486,-95.1985144,https://www.realtor.com/realestateandhomes-detail/3810-Woodbridge-Dr_Kingwood_TX_77339_M88961-28456,https://ap.rdcpix.com/7c9d7cac1b315b6ed250467bf1a20f8el-m1376079040od-w480_h360_x2.jpg,https://ap.rdcpix.com/7c9d7cac1b315b6ed250467bf1a20f8el-m108964704od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=30.0616486&mlon=-95.1985144#map=15/30.0616486/-95.1985144,"https://www.google.com/maps/place/3810+Woodbridge+Dr,+Kingwood,+TX+77339",2021-01-10 19:13:49.710046
184,"8514 Deer Meadow Dr, Houston, TX 77071",199990,4,3,2017,4860,29.6459084,-95.5267696,https://www.realtor.com/realestateandhomes-detail/8514-Deer-Meadow-Dr_Houston_TX_77071_M85485-81475,https://ap.rdcpix.com/303808177b62467adb7179ea534f3131l-m2583766690od-w480_h360_x2.jpg,https://ap.rdcpix.com/303808177b62467adb7179ea534f3131l-m2960425144od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6459084&mlon=-95.5267696#map=15/29.6459084/-95.5267696,"https://www.google.com/maps/place/8514+Deer+Meadow+Dr,+Houston,+TX+77071",2021-01-10 21:41:14.458745
1,"9527 Maple Green Ln, Houston, TX 77044",209900,4,2.5,1838,7076,29.8594767,-95.1976992,https://www.realtor.com/realestateandhomes-detail/9527-Maple-Green-Ln_Houston_TX_77044_M85366-36778,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9527%20Maple%20Green%20Ln%2C%20Houston%2C%20TX%2077044&size=640x480&source=outdoor&signature=mN2i8xLR2pOhWdNHcTBMC0Z01Hc=,"",https://www.openstreetmap.org/?mlat=29.8594767&mlon=-95.1976992#map=15/29.8594767/-95.1976992,"https://www.google.com/maps/place/9527+Maple+Green+Ln,+Houston,+TX+77044",2021-01-10 11:30:04.319065
2,"1223 E 33rd St, Houston, TX 77022",275000,3,1,855,7620,29.8167432,-95.3837512,https://www.realtor.com/realestateandhomes-detail/1223-E-33rd-St_Houston_TX_77022_M80148-10377,https://ap.rdcpix.com/6694d717008b8268d40130f1e92dcf74l-m3807894407od-w480_h360_x2.jpg,https://ap.rdcpix.com/6694d717008b8268d40130f1e92dcf74l-m1477946152od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8167432&mlon=-95.3837512#map=15/29.8167432/-95.3837512,"https://www.google.com/maps/place/1223+E+33rd+St,+Houston,+TX+77022",2021-01-10 11:30:04.398223
3,"1219 E 33rd St, Houston, TX 77022",275000,2,1,782,7620,29.8167365,-95.3839148,https://www.realtor.com/realestateandhomes-detail/1219-E-33rd-St_Houston_TX_77022_M84632-21038,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1219%20E%2033rd%20St%2C%20Houston%2C%20TX%2077022&size=640x480&source=outdoor&signature=QdMUkU4BpJQo9n6rKo58Oj7rh1Y=,"",https://www.openstreetmap.org/?mlat=29.8167365&mlon=-95.3839148#map=15/29.8167365/-95.3839148,"https://www.google.com/maps/place/1219+E+33rd+St,+Houston,+TX+77022",2021-01-10 11:30:04.513505
4,"5530 McCormick St, Houston, TX 77023",249900,3,1,1416,5500,29.7253681,-95.3190934,https://www.realtor.com/realestateandhomes-detail/5530-McCormick-St_Houston_TX_77023_M71015-38631,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5530%20McCormick%20St%2C%20Houston%2C%20TX%2077023&size=640x480&source=outdoor&signature=YmcN2_RXjihqjE0UW9T8_ZnkwT4=,"",https://www.openstreetmap.org/?mlat=29.7253681&mlon=-95.3190934#map=15/29.7253681/-95.3190934,"https://www.google.com/maps/place/5530+McCormick+St,+Houston,+TX+77023",2021-01-10 11:30:04.627598
185,"8169 Richland Dr, Houston, TX 77028",196999,3,2,1770,14810,29.838254,-95.277207,https://www.realtor.com/realestateandhomes-detail/8169-Richland-Dr_Houston_TX_77028_M73197-56618,https://ap.rdcpix.com/db865a0d55df24b28aa9bb8805356b9bl-m1204923160od-w480_h360_x2.jpg,https://ap.rdcpix.com/db865a0d55df24b28aa9bb8805356b9bl-m1069155616od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.838254&mlon=-95.277207#map=15/29.838254/-95.277207,"https://www.google.com/maps/place/8169+Richland+Dr,+Houston,+TX+77028",2021-01-10 21:41:14.535881
186,"15426 W Willowwind Cir, Houston, TX 77071",177500,3,2,1416,7070,29.6404345,-95.5200264,https://www.realtor.com/realestateandhomes-detail/15426-W-Willowwind-Cir_Houston_TX_77071_M83564-92419,https://ap.rdcpix.com/13290c8f807bec14fa2711660eaabb37l-m3503248868od-w480_h360_x2.jpg,https://ap.rdcpix.com/13290c8f807bec14fa2711660eaabb37l-m1564645367od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6404345&mlon=-95.5200264#map=15/29.6404345/-95.5200264,"https://www.google.com/maps/place/15426+W+Willowwind+Cir,+Houston,+TX+77071",2021-01-10 21:41:14.649385
5,"454 Tresvant Dr, Houston, TX 77598",225000,4,2,1633,7440,29.5603749,-95.1479105,https://www.realtor.com/realestateandhomes-detail/454-Tresvant-Dr_Webster_TX_77598_M76777-50931,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=454%20Tresvant%20Dr%2C%20Houston%2C%20TX%2077598&size=640x480&source=outdoor&signature=HtKA5Yh7FE3yu1O4IPUhN1etooA=,"",https://www.openstreetmap.org/?mlat=29.5603749&mlon=-95.1479105#map=15/29.5603749/-95.1479105,"https://www.google.com/maps/place/454+Tresvant+Dr,+Houston,+TX+77598",2021-01-10 11:30:04.742343
6,"15827 Seven Springs Dr, Houston, TX 77084",249000,3,2.5,2552,11326,29.8440114,-95.6392025,https://www.realtor.com/realestateandhomes-detail/15827-Seven-Springs-Dr_Houston_TX_77084_M87044-01753,https://ap.rdcpix.com/42db90585eb8b21c0cecbad9a32c0722l-m311678211od-w480_h360_x2.jpg,https://ap.rdcpix.com/42db90585eb8b21c0cecbad9a32c0722l-m2807444357od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8440114&mlon=-95.6392025#map=15/29.8440114/-95.6392025,"https://www.google.com/maps/place/15827+Seven+Springs+Dr,+Houston,+TX+77084",2021-01-10 11:30:04.857581
7,"2013 Turkana Ln, Houston, TX 77055",279900,3,2.5,1485,1482,29.7202054,-95.2795136,https://www.realtor.com/realestateandhomes-detail/Turkana-Ln_Houston_TX_77055_M79110-76145,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2013%20Turkana%20Ln%2C%20Houston%2C%20TX%2077055&size=640x480&source=outdoor&signature=s5c67wK2RQaKSfwZ8U_hl7iwW4o=,"",https://www.openstreetmap.org/?mlat=29.7202054&mlon=-95.2795136#map=15/29.7202054/-95.2795136,"https://www.google.com/maps/place/2013+Turkana+Ln,+Houston,+TX+77055",2021-01-10 11:30:04.971732
